session_id,customer_id,session_date,device_type,traffic_source,converted,order_id
457,28,2023-12-25 19:14:10,Tablet,Direct,False,
458,12,2023-06-17 14:50:16,Tablet,Organic Search,False,
459,4,2023-12-18 19:06:39,Tablet,Social Media,True,206
460,60,2023-08-01 21:48:34,Tablet,Email Campaign,False,
461,58,2023-03-12 13:07:32,Tablet,Paid Ads,False,
462,,2023-07-22 20:44:27,Tablet,Paid Ads,False,
463,40,2023-07-22 14:08:30,Desktop,Email Campaign,False,
464,16,2023-12-14 12:08:38,Tablet,Direct,True,235
465,62,2023-06-29 04:56:17,Desktop,Social Media,False,
466,63,2023-06-30 20:49:46,Tablet,Organic Search,False,
467,,2023-09-08 08:26:13,Mobile,Social Media,False,
468,37,2023-04-16 06:54:59,Tablet,Social Media,False,
469,24,2023-04-06 19:17:03,Tablet,Direct,True,34
470,69,2023-11-02 10:54:15,Mobile,Social Media,True,116
471,17,2023-06-20 04:36:47,Desktop,Paid Ads,False,
472,40,2023-07-15 20:29:22,Desktop,Paid Ads,False,
473,15,2023-09-11 10:51:09,Mobile,Social Media,True,152
474,2,2023-05-14 20:49:23,Desktop,Referral,True,265
475,15,2023-02-01 17:02:55,Mobile,Social Media,False,
476,69,2023-01-31 20:47:00,Tablet,Email Campaign,False,
477,56,2023-04-14 20:52:07,Mobile,Referral,False,
478,18,2023-04-26 06:36:28,Mobile,Paid Ads,False,
479,37,2023-06-15 10:39:27,Mobile,Referral,False,
480,,2023-09-29 19:24:16,Mobile,Email Campaign,False,
481,6,2023-08-25 22:14:33,Tablet,Social Media,True,157
482,55,2023-07-17 07:13:47,Mobile,Paid Ads,True,56
483,31,2023-11-27 06:37:18,Mobile,Organic Search,True,290
484,,2023-05-17 13:20:27,Tablet,Email Campaign,False,
485,67,2023-10-29 12:54:38,Mobile,Direct,True,375
486,,2023-02-16 12:11:49,Tablet,Paid Ads,False,
487,32,2023-10-31 09:22:14,Tablet,Referral,False,
488,,2023-01-20 14:04:51,Mobile,Referral,False,
489,,2023-02-15 18:41:31,Tablet,Social Media,False,
490,,2023-10-18 13:54:49,Tablet,Organic Search,False,
491,53,2023-02-26 17:38:42,Tablet,Direct,False,
492,61,2023-02-11 21:43:25,Desktop,Direct,False,
493,20,2023-02-12 16:30:23,Desktop,Direct,False,
494,57,2023-03-07 09:52:31,Tablet,Direct,True,209
495,52,2023-05-27 02:05:42,Mobile,Social Media,False,
496,,2023-05-18 18:37:20,Mobile,Direct,False,
497,,2023-07-29 17:50:29,Desktop,Referral,False,
498,22,2023-12-04 16:56:43,Mobile,Direct,True,179
499,,2023-11-19 12:38:48,Tablet,Organic Search,False,
500,46,2023-07-04 20:43:02,Desktop,Email Campaign,False,
501,1,2023-11-21 19:04:45,Tablet,Paid Ads,False,
502,54,2023-10-27 18:57:01,Desktop,Email Campaign,True,94
503,26,2023-06-05 14:08:34,Tablet,Social Media,False,
504,,2023-06-25 22:01:44,Tablet,Referral,False,
505,44,2023-04-14 21:32:38,Tablet,Referral,False,
506,20,2023-04-02 16:35:06,Mobile,Referral,False,
507,43,2023-04-09 16:48:02,Mobile,Organic Search,False,
508,67,2023-10-13 08:42:57,Mobile,Organic Search,False,
509,,2023-04-13 13:49:34,Desktop,Paid Ads,False,
510,6,2023-07-28 16:44:34,Desktop,Direct,False,
511,56,2023-01-29 04:23:09,Mobile,Email Campaign,False,
512,,2023-06-28 13:42:39,Tablet,Organic Search,False,
513,,2023-05-05 20:12:21,Desktop,Direct,False,
514,66,2023-08-26 17:39:23,Tablet,Organic Search,False,
515,,2023-02-08 18:55:31,Mobile,Organic Search,False,
516,48,2023-01-27 21:30:55,Desktop,Paid Ads,True,231
517,70,2023-12-18 19:10:03,Desktop,Referral,True,195
518,56,2023-06-04 13:01:05,Desktop,Social Media,False,
519,43,2023-09-03 12:06:06,Mobile,Social Media,True,201
520,64,2023-06-15 20:15:09,Tablet,Direct,True,99
521,11,2023-10-22 18:22:29,Tablet,Referral,False,
522,51,2023-08-18 11:54:08,Mobile,Direct,True,115
523,,2023-10-15 13:13:11,Tablet,Organic Search,False,
524,,2023-12-31 15:58:39,Tablet,Organic Search,False,
525,37,2023-11-15 19:32:03,Desktop,Social Media,True,355
526,,2023-06-08 12:23:21,Mobile,Referral,False,
527,,2023-12-18 15:44:27,Tablet,Organic Search,False,
528,4,2023-02-28 17:28:55,Tablet,Social Media,False,
529,37,2023-10-13 11:07:40,Tablet,Social Media,True,380
530,2,2023-07-14 14:17:29,Tablet,Email Campaign,False,
531,,2023-12-29 18:18:32,Desktop,Referral,False,
532,10,2023-12-19 20:29:24,Mobile,Organic Search,False,
533,42,2023-05-19 16:38:12,Desktop,Referral,False,
534,64,2023-10-17 21:11:45,Mobile,Paid Ads,False,
535,14,2023-01-26 10:51:43,Desktop,Paid Ads,False,
536,69,2023-07-26 10:22:46,Mobile,Social Media,True,233
537,,2023-08-30 21:02:22,Tablet,Organic Search,False,
538,67,2023-12-16 21:56:48,Desktop,Referral,False,
539,66,2023-12-15 11:01:31,Mobile,Organic Search,True,258
540,30,2023-11-16 19:36:35,Mobile,Email Campaign,False,
541,32,2023-08-02 12:37:52,Mobile,Social Media,True,33
542,14,2023-04-22 20:09:24,Tablet,Organic Search,True,218
543,67,2023-11-05 12:26:53,Tablet,Organic Search,False,
544,59,2023-01-26 18:48:34,Mobile,Organic Search,False,
545,57,2023-08-06 14:54:27,Desktop,Email Campaign,False,
546,,2023-04-22 20:57:14,Mobile,Email Campaign,False,
547,,2023-10-24 14:35:02,Desktop,Direct,False,
548,,2023-12-04 21:11:27,Mobile,Email Campaign,False,
549,63,2023-11-30 15:53:48,Mobile,Direct,False,
550,43,2023-10-12 17:27:34,Tablet,Social Media,False,
551,36,2023-12-18 20:18:14,Tablet,Email Campaign,False,
552,,2023-12-04 13:28:47,Mobile,Referral,False,
553,28,2023-02-26 23:01:21,Tablet,Email Campaign,True,114
554,14,2023-05-09 10:50:54,Desktop,Organic Search,False,
555,69,2023-08-04 19:23:57,Mobile,Social Media,True,39
556,25,2023-11-10 10:47:29,Tablet,Direct,False,
557,1,2023-12-23 13:07:14,Mobile,Referral,False,
558,53,2023-07-31 14:41:58,Mobile,Organic Search,False,
559,17,2023-12-08 19:21:32,Desktop,Organic Search,False,
560,,2023-11-22 15:50:15,Mobile,Paid Ads,False,
561,2,2023-06-03 14:18:53,Mobile,Referral,False,
562,52,2023-03-02 20:09:31,Mobile,Email Campaign,False,
563,61,2023-04-01 21:50:03,Desktop,Referral,False,
564,15,2023-11-19 19:52:35,Desktop,Email Campaign,False,
565,51,2023-10-12 13:30:19,Tablet,Referral,False,
566,32,2023-11-18 17:25:17,Mobile,Email Campaign,True,270
567,,2023-05-07 10:19:16,Mobile,Direct,False,
568,37,2023-08-31 12:33:59,Mobile,Social Media,False,
569,25,2023-12-06 19:51:49,Tablet,Social Media,True,148
570,3,2023-11-13 18:11:47,Mobile,Direct,True,190
571,20,2023-01-31 12:11:14,Desktop,Paid Ads,True,339
572,51,2023-04-24 09:33:03,Desktop,Organic Search,True,198
573,61,2023-04-20 17:27:12,Mobile,Direct,False,
574,5,2023-09-02 14:22:15,Desktop,Paid Ads,True,301
575,22,2023-12-26 17:08:37,Mobile,Email Campaign,False,
576,13,2023-11-24 20:51:26,Mobile,Social Media,True,32
577,,2023-10-22 08:31:17,Mobile,Paid Ads,False,
578,23,2023-12-22 09:20:34,Desktop,Referral,True,399
579,53,2023-12-08 19:35:15,Desktop,Social Media,False,
580,38,2023-03-13 17:30:13,Tablet,Referral,False,
581,,2023-01-29 18:44:04,Desktop,Organic Search,False,
582,,2023-07-13 09:10:11,Tablet,Email Campaign,False,
583,,2023-04-06 20:02:44,Desktop,Paid Ads,False,
584,55,2023-06-13 19:44:38,Tablet,Paid Ads,False,
585,16,2023-10-24 12:06:22,Desktop,Paid Ads,False,
586,1,2023-10-24 20:35:23,Mobile,Organic Search,False,
587,36,2023-11-06 20:15:06,Mobile,Email Campaign,True,329
588,24,2023-03-28 22:09:52,Desktop,Organic Search,True,46
589,67,2023-12-17 19:21:05,Desktop,Paid Ads,True,396
590,23,2023-10-16 14:48:31,Desktop,Organic Search,False,
591,23,2023-10-03 17:13:04,Mobile,Direct,False,
592,58,2023-10-17 21:42:14,Desktop,Referral,False,
593,48,2023-09-19 10:10:19,Mobile,Organic Search,False,
594,66,2023-11-20 11:29:14,Tablet,Social Media,True,12
595,10,2023-11-09 13:52:15,Desktop,Social Media,False,
596,35,2023-11-14 16:48:51,Tablet,Referral,True,252
597,,2023-12-11 15:13:56,Mobile,Referral,False,
598,10,2023-12-10 23:32:45,Mobile,Email Campaign,False,
599,63,2023-02-07 18:46:52,Mobile,Social Media,False,
600,,2023-07-08 08:29:16,Tablet,Direct,False,
601,13,2023-12-01 14:07:18,Tablet,Paid Ads,True,271
602,48,2023-06-09 10:01:54,Mobile,Social Media,False,
603,50,2023-10-21 16:54:08,Mobile,Paid Ads,True,88
604,62,2023-07-18 12:38:29,Tablet,Referral,True,199
605,41,2023-10-22 16:32:21,Tablet,Referral,False,
606,48,2023-07-16 18:54:18,Tablet,Social Media,True,229
607,66,2023-10-05 21:26:28,Desktop,Paid Ads,False,
608,13,2023-11-24 21:06:30,Tablet,Referral,False,
609,8,2023-10-01 19:33:50,Tablet,Social Media,False,
610,54,2023-09-29 10:59:21,Mobile,Organic Search,False,
611,35,2023-07-02 22:27:40,Desktop,Email Campaign,False,
612,15,2023-08-31 05:59:20,Desktop,Direct,True,28
613,56,2023-02-01 18:16:33,Desktop,Referral,False,
614,30,2023-11-25 23:40:23,Desktop,Organic Search,False,
615,,2023-12-26 10:26:18,Mobile,Direct,False,
616,64,2023-08-29 15:01:36,Desktop,Organic Search,True,7
617,49,2023-10-28 18:08:34,Tablet,Email Campaign,False,
618,,2023-03-06 11:14:15,Desktop,Paid Ads,False,
619,,2023-12-11 09:05:27,Desktop,Direct,False,
620,,2023-07-24 19:23:28,Tablet,Email Campaign,False,
621,62,2023-06-14 16:00:14,Tablet,Referral,False,
622,50,2023-12-31 18:50:26,Desktop,Organic Search,False,
623,,2023-03-25 12:21:13,Mobile,Social Media,False,
624,1,2023-12-23 14:40:44,Tablet,Direct,False,
625,,2023-08-24 07:39:19,Tablet,Social Media,False,
626,8,2023-12-07 12:14:44,Mobile,Social Media,False,
627,5,2023-03-16 19:20:37,Desktop,Email Campaign,True,6
628,53,2023-06-18 14:58:59,Mobile,Social Media,False,
629,48,2023-06-18 20:43:41,Mobile,Social Media,False,
630,,2023-03-11 12:41:56,Tablet,Social Media,False,
631,45,2023-12-27 13:06:27,Mobile,Referral,False,
632,52,2023-07-22 15:29:55,Mobile,Paid Ads,False,
633,34,2023-11-02 12:51:01,Tablet,Referral,False,
634,44,2023-04-20 17:21:02,Tablet,Organic Search,False,
635,40,2023-08-12 18:01:17,Desktop,Referral,False,
636,,2023-09-15 20:49:28,Tablet,Direct,False,
637,46,2023-09-14 12:57:22,Tablet,Referral,False,
638,42,2023-11-15 21:57:27,Tablet,Organic Search,False,
639,22,2023-10-19 18:16:47,Tablet,Paid Ads,False,
640,,2023-05-22 07:30:37,Desktop,Referral,False,
641,,2023-08-06 19:09:52,Desktop,Referral,False,
642,7,2023-11-11 18:41:28,Mobile,Direct,False,
643,15,2023-04-26 16:33:58,Mobile,Paid Ads,True,97
644,,2023-11-01 17:39:32,Mobile,Referral,False,
645,20,2023-03-07 19:05:23,Tablet,Referral,True,166
646,65,2023-11-29 18:15:29,Mobile,Organic Search,False,
647,,2023-04-10 17:32:01,Mobile,Email Campaign,False,
648,65,2023-08-13 17:28:12,Desktop,Organic Search,False,
649,59,2023-01-27 09:04:02,Tablet,Social Media,False,
650,14,2023-07-03 10:00:14,Mobile,Email Campaign,True,87
651,,2023-07-19 17:56:46,Desktop,Email Campaign,False,
652,59,2023-03-02 05:03:23,Desktop,Paid Ads,False,
653,48,2023-09-10 15:39:08,Tablet,Social Media,False,
654,,2023-02-23 11:08:32,Mobile,Referral,False,
655,34,2023-06-30 21:32:29,Desktop,Direct,False,
656,60,2023-06-13 14:27:10,Tablet,Paid Ads,False,
657,57,2023-09-30 16:10:06,Desktop,Referral,True,273
658,9,2023-12-20 13:03:00,Desktop,Paid Ads,False,
659,,2023-01-04 19:42:10,Desktop,Direct,False,
660,50,2023-11-22 11:10:30,Mobile,Organic Search,False,
661,48,2023-06-24 16:08:03,Desktop,Direct,True,44
662,52,2023-09-23 20:47:51,Tablet,Direct,False,
663,55,2023-11-05 09:25:33,Tablet,Social Media,False,
664,,2023-03-14 19:01:54,Desktop,Paid Ads,False,
665,52,2023-01-13 13:56:48,Tablet,Paid Ads,False,
666,62,2023-06-04 09:25:29,Desktop,Direct,False,
667,,2023-04-19 15:08:59,Desktop,Direct,False,
668,29,2023-12-31 09:57:27,Tablet,Organic Search,False,
669,66,2023-08-15 20:57:39,Mobile,Social Media,True,150
670,23,2023-10-17 16:54:26,Mobile,Paid Ads,False,
671,55,2023-03-05 14:26:16,Tablet,Social Media,False,
672,40,2023-11-07 18:19:17,Mobile,Organic Search,False,
673,68,2023-07-12 11:42:38,Desktop,Email Campaign,True,23
674,50,2023-12-09 20:34:31,Tablet,Email Campaign,False,
675,26,2023-06-09 13:02:19,Mobile,Direct,False,
676,60,2023-01-31 19:14:36,Desktop,Email Campaign,False,
677,,2023-05-23 18:27:37,Tablet,Email Campaign,False,
678,29,2023-12-18 11:18:36,Desktop,Social Media,True,131
679,,2023-04-15 17:56:38,Mobile,Social Media,False,
680,57,2023-07-18 11:32:44,Tablet,Organic Search,False,
681,50,2023-12-26 15:27:04,Mobile,Organic Search,False,
682,8,2023-09-21 10:43:13,Mobile,Social Media,False,
683,21,2023-07-08 13:53:15,Desktop,Paid Ads,False,
684,6,2023-04-27 14:51:26,Tablet,Referral,False,
685,18,2023-07-02 12:08:13,Tablet,Direct,False,
686,3,2023-10-04 08:45:05,Tablet,Social Media,False,
687,70,2023-12-12 04:35:27,Mobile,Social Media,False,
688,65,2023-10-15 17:15:48,Mobile,Referral,True,304
689,,2023-05-01 05:02:28,Desktop,Referral,False,
690,,2023-07-08 19:52:31,Desktop,Paid Ads,False,
691,19,2023-02-22 17:31:53,Desktop,Paid Ads,True,376
692,13,2023-12-11 20:03:06,Mobile,Social Media,False,
693,28,2023-10-14 15:34:56,Mobile,Referral,False,
694,29,2023-12-10 23:12:23,Tablet,Direct,False,
695,14,2023-01-10 02:45:28,Desktop,Direct,False,
696,,2023-03-30 17:23:50,Tablet,Social Media,False,
697,41,2023-02-09 14:27:51,Desktop,Paid Ads,False,
698,34,2023-10-18 19:43:43,Desktop,Social Media,False,
699,25,2023-11-02 19:51:30,Tablet,Social Media,False,
700,38,2023-06-10 07:45:44,Tablet,Email Campaign,False,
701,,2023-11-19 20:02:40,Desktop,Referral,False,
702,24,2023-09-18 08:08:07,Mobile,Social Media,False,
703,,2023-06-22 14:45:33,Desktop,Paid Ads,False,
704,20,2023-06-23 17:01:01,Mobile,Organic Search,True,78
705,,2023-02-09 19:55:39,Tablet,Paid Ads,False,
706,,2023-11-02 18:34:20,Mobile,Email Campaign,False,
707,39,2023-03-21 21:51:55,Desktop,Social Media,False,
708,64,2023-06-24 06:06:59,Mobile,Organic Search,False,
709,67,2023-11-03 16:05:09,Desktop,Paid Ads,False,
710,,2023-11-18 22:57:24,Desktop,Paid Ads,False,
711,14,2023-01-09 20:14:56,Mobile,Organic Search,True,320
712,61,2023-11-27 06:56:28,Tablet,Social Media,True,105
713,27,2023-01-09 16:19:41,Desktop,Paid Ads,False,
714,,2023-10-01 13:41:30,Tablet,Organic Search,False,
715,20,2023-05-01 16:31:05,Tablet,Email Campaign,True,226
716,7,2023-10-02 23:48:31,Tablet,Direct,False,
717,20,2023-03-11 14:44:53,Mobile,Social Media,True,134
718,70,2023-12-13 19:29:22,Tablet,Direct,True,156
719,33,2023-05-29 07:17:11,Desktop,Email Campaign,False,
720,26,2023-12-17 20:16:28,Mobile,Referral,False,
721,25,2023-12-11 20:53:32,Mobile,Organic Search,False,
722,60,2023-08-13 21:51:14,Tablet,Paid Ads,False,
723,32,2023-12-14 21:27:21,Mobile,Paid Ads,True,267
724,,2023-03-19 12:24:04,Desktop,Email Campaign,False,
725,10,2023-01-14 21:13:50,Desktop,Organic Search,True,117
726,,2023-11-19 13:03:37,Desktop,Paid Ads,False,
727,26,2023-08-09 18:37:47,Tablet,Organic Search,True,121
728,26,2023-01-06 14:07:36,Tablet,Social Media,True,193
729,32,2023-10-01 17:34:00,Mobile,Social Media,True,60
730,42,2023-10-12 13:37:29,Mobile,Referral,False,
731,7,2023-11-17 11:52:56,Desktop,Paid Ads,True,108
732,3,2023-12-01 21:11:20,Desktop,Referral,True,317
733,63,2023-07-09 17:37:17,Desktop,Social Media,False,
734,,2023-06-01 20:02:13,Tablet,Referral,False,
735,66,2023-09-21 18:39:49,Desktop,Organic Search,False,
736,23,2023-09-19 19:48:49,Desktop,Paid Ads,False,
737,7,2023-12-18 16:49:42,Tablet,Referral,False,
738,,2023-07-21 15:42:44,Tablet,Paid Ads,False,
739,24,2023-07-20 12:20:02,Mobile,Organic Search,False,
740,61,2023-12-05 05:58:57,Tablet,Social Media,True,170
741,70,2023-11-02 21:46:05,Tablet,Paid Ads,True,246
742,,2023-03-25 15:12:28,Tablet,Email Campaign,False,
743,20,2023-12-22 19:53:53,Mobile,Email Campaign,True,262
744,5,2023-07-13 15:26:56,Mobile,Paid Ads,False,
745,52,2023-12-29 19:39:46,Desktop,Referral,True,365
746,5,2023-08-29 23:35:51,Desktop,Referral,True,275
747,,2023-11-18 09:29:28,Desktop,Direct,False,
748,9,2023-11-01 12:36:09,Tablet,Organic Search,True,345
749,35,2023-04-29 19:36:40,Tablet,Paid Ads,True,208
750,38,2023-07-08 14:26:28,Mobile,Social Media,False,
751,6,2023-12-22 11:18:27,Mobile,Referral,False,
752,34,2023-04-17 17:10:10,Mobile,Referral,False,
753,9,2023-11-18 18:19:11,Mobile,Social Media,False,
754,63,2023-04-22 10:25:18,Desktop,Direct,False,
755,57,2023-04-02 15:58:29,Mobile,Paid Ads,False,
756,60,2023-01-24 12:45:32,Desktop,Social Media,False,
757,17,2023-02-14 14:30:13,Mobile,Paid Ads,True,322
758,14,2023-10-13 08:27:52,Desktop,Email Campaign,False,
759,30,2023-12-13 11:27:17,Tablet,Paid Ads,True,307
760,48,2023-08-21 03:09:37,Tablet,Email Campaign,False,
761,53,2023-11-18 21:49:03,Tablet,Organic Search,False,
762,64,2023-08-25 11:18:29,Desktop,Paid Ads,True,189
763,13,2023-11-16 10:34:56,Desktop,Email Campaign,False,
764,59,2023-06-06 14:37:56,Desktop,Organic Search,False,
765,37,2023-02-11 20:53:43,Tablet,Organic Search,True,391
766,57,2023-04-20 10:24:52,Desktop,Organic Search,False,
767,,2023-07-23 11:39:01,Desktop,Organic Search,False,
768,28,2023-09-26 20:02:47,Mobile,Paid Ads,False,
769,,2023-01-05 06:04:34,Desktop,Social Media,False,
770,,2023-10-06 14:59:51,Mobile,Paid Ads,False,
771,9,2023-11-12 17:26:54,Mobile,Organic Search,False,
772,65,2023-09-12 04:56:57,Tablet,Organic Search,False,
773,,2023-04-02 11:53:07,Tablet,Organic Search,False,
774,,2023-03-22 23:15:24,Desktop,Paid Ads,False,
775,23,2023-11-08 17:46:41,Desktop,Direct,True,224
776,20,2023-12-17 18:29:38,Mobile,Social Media,False,
777,5,2023-08-21 10:44:48,Desktop,Referral,True,77
778,53,2023-06-12 18:17:02,Desktop,Organic Search,False,
779,52,2023-12-06 12:07:26,Desktop,Organic Search,True,288
780,,2023-09-05 15:55:10,Tablet,Social Media,False,
781,61,2023-11-11 16:33:16,Desktop,Paid Ads,False,
782,27,2023-09-10 06:58:32,Tablet,Paid Ads,False,
783,,2023-02-24 16:26:21,Tablet,Direct,False,
784,27,2023-12-15 18:08:58,Mobile,Email Campaign,True,383
785,4,2023-08-11 16:12:52,Tablet,Paid Ads,False,
786,,2023-07-30 18:22:45,Mobile,Email Campaign,False,
787,14,2023-04-11 14:44:35,Tablet,Email Campaign,False,
788,57,2023-11-03 14:21:23,Mobile,Social Media,False,
789,42,2023-07-31 08:28:16,Tablet,Direct,True,283
790,16,2023-10-30 08:25:58,Mobile,Social Media,True,171
791,30,2023-11-14 17:45:59,Desktop,Email Campaign,False,
792,,2023-07-27 18:48:35,Tablet,Organic Search,False,
793,,2023-12-09 22:48:26,Mobile,Referral,False,
794,8,2023-10-08 18:50:25,Desktop,Referral,False,
795,64,2023-11-25 05:55:00,Desktop,Referral,False,
796,48,2023-05-30 13:08:30,Desktop,Email Campaign,True,328
797,38,2023-11-27 10:29:08,Desktop,Direct,True,9
798,62,2023-09-05 13:50:37,Desktop,Email Campaign,False,
799,37,2023-09-05 16:41:42,Mobile,Referral,False,
800,60,2023-05-25 21:34:21,Tablet,Social Media,False,
801,8,2023-12-21 00:32:15,Tablet,Referral,False,
802,,2023-06-30 17:50:57,Desktop,Referral,False,
803,,2023-09-26 14:26:55,Tablet,Email Campaign,False,
804,57,2023-10-02 14:55:10,Tablet,Direct,False,
805,23,2023-11-16 07:57:45,Desktop,Referral,False,
806,,2023-09-06 00:43:55,Desktop,Paid Ads,False,
807,21,2023-06-07 19:12:53,Desktop,Email Campaign,False,
808,18,2023-08-16 01:09:23,Tablet,Organic Search,False,
809,25,2023-10-06 22:33:51,Mobile,Referral,False,
810,,2023-08-15 10:54:33,Tablet,Direct,False,
811,,2023-12-25 06:41:06,Desktop,Direct,False,
812,10,2023-04-26 08:27:17,Desktop,Referral,True,247
813,,2023-04-06 23:02:39,Tablet,Direct,False,
814,34,2023-09-29 11:04:56,Desktop,Direct,False,
815,,2023-06-08 15:30:07,Tablet,Direct,False,
816,36,2023-11-16 20:35:36,Desktop,Direct,False,
817,,2023-09-10 07:14:30,Desktop,Direct,False,
818,9,2023-12-11 06:07:18,Desktop,Direct,False,
819,,2023-12-07 19:21:43,Mobile,Paid Ads,False,
820,5,2023-09-13 19:09:53,Tablet,Paid Ads,False,
821,64,2023-12-17 12:27:42,Desktop,Social Media,False,
822,9,2023-11-21 01:59:52,Mobile,Referral,False,
823,58,2023-11-24 08:04:09,Mobile,Email Campaign,False,
824,,2023-10-12 10:02:08,Mobile,Direct,False,
825,53,2023-08-13 14:24:52,Mobile,Social Media,False,
826,,2023-09-09 00:29:59,Desktop,Paid Ads,False,
827,64,2023-08-26 19:36:44,Desktop,Organic Search,False,
828,17,2023-05-30 13:12:12,Desktop,Email Campaign,False,
829,38,2023-07-30 18:05:11,Tablet,Email Campaign,False,
830,24,2023-10-12 15:24:12,Mobile,Direct,True,128
831,40,2023-08-13 09:12:43,Desktop,Direct,True,20
832,34,2023-08-15 18:33:50,Tablet,Social Media,False,
833,,2023-05-05 19:16:40,Mobile,Organic Search,False,
834,55,2023-08-08 07:36:17,Desktop,Paid Ads,False,
835,,2023-04-12 14:31:18,Desktop,Paid Ads,False,
836,67,2023-12-03 09:47:05,Tablet,Paid Ads,True,124
837,70,2023-10-15 18:33:06,Mobile,Direct,False,
838,,2023-05-07 19:40:44,Desktop,Referral,False,
839,40,2023-09-16 09:38:00,Tablet,Email Campaign,True,35
840,19,2023-01-08 11:34:13,Desktop,Direct,False,
841,42,2023-11-15 08:11:42,Mobile,Organic Search,False,
842,68,2023-10-19 16:44:30,Tablet,Paid Ads,False,
843,7,2023-11-14 20:49:59,Desktop,Paid Ads,False,
844,27,2023-10-21 18:17:30,Desktop,Direct,False,
845,49,2023-09-14 15:15:22,Desktop,Referral,False,
846,23,2023-11-07 20:28:47,Tablet,Paid Ads,True,294
847,6,2023-12-22 16:03:22,Desktop,Email Campaign,True,281
848,34,2023-12-15 18:26:26,Mobile,Email Campaign,False,
849,,2023-03-02 21:10:45,Desktop,Social Media,False,
850,51,2023-11-14 14:15:49,Mobile,Organic Search,False,
851,,2023-01-03 14:02:40,Mobile,Social Media,False,
852,53,2023-09-28 19:16:29,Tablet,Referral,False,
853,63,2023-06-06 09:02:23,Desktop,Organic Search,True,327
854,42,2023-10-16 09:18:53,Desktop,Referral,True,133
855,28,2023-05-23 10:15:25,Mobile,Paid Ads,False,
856,5,2023-05-25 21:31:31,Mobile,Email Campaign,False,
857,,2023-05-04 21:02:40,Mobile,Direct,False,
858,20,2023-10-29 21:53:22,Mobile,Referral,True,312
859,59,2023-01-12 14:01:06,Desktop,Paid Ads,False,
860,46,2023-01-31 08:07:22,Desktop,Email Campaign,True,259
861,36,2023-12-05 08:51:32,Desktop,Paid Ads,False,
862,45,2023-04-22 20:52:39,Mobile,Social Media,False,
863,15,2023-01-27 19:54:17,Desktop,Paid Ads,True,110
864,31,2023-09-24 11:18:13,Tablet,Email Campaign,False,
865,31,2023-12-15 21:06:05,Tablet,Direct,True,257
866,45,2023-12-31 16:41:16,Desktop,Social Media,False,
867,63,2023-01-30 23:23:16,Tablet,Referral,False,
868,36,2023-11-09 13:19:51,Desktop,Paid Ads,False,
869,65,2023-12-16 09:19:55,Desktop,Email Campaign,False,
870,29,2023-12-25 19:37:37,Mobile,Email Campaign,True,377
871,59,2023-08-11 17:31:00,Desktop,Social Media,True,95
872,56,2023-11-29 20:10:22,Desktop,Social Media,False,
873,,2023-09-17 17:30:19,Tablet,Direct,False,
874,6,2023-04-14 12:03:34,Mobile,Referral,False,
875,11,2023-08-05 15:14:32,Desktop,Referral,False,
876,,2023-08-06 11:59:05,Tablet,Paid Ads,False,
877,27,2023-06-15 20:27:06,Desktop,Email Campaign,True,347
878,37,2023-03-13 19:09:37,Desktop,Email Campaign,False,
879,,2023-02-12 13:57:03,Mobile,Email Campaign,False,
880,24,2023-12-01 09:40:56,Tablet,Social Media,False,
881,,2023-06-24 14:26:13,Mobile,Social Media,False,
882,6,2023-02-23 19:44:04,Mobile,Referral,True,136
883,18,2023-11-26 20:23:25,Tablet,Referral,False,
884,,2023-01-22 20:48:41,Tablet,Email Campaign,False,
885,55,2023-03-26 11:49:16,Desktop,Email Campaign,True,67
886,35,2023-05-19 19:35:15,Mobile,Paid Ads,True,180
887,66,2023-08-29 00:38:17,Tablet,Direct,False,
888,19,2023-09-05 18:16:58,Desktop,Referral,False,
889,34,2023-07-02 20:00:37,Desktop,Referral,False,
890,,2023-07-13 16:20:53,Desktop,Organic Search,False,
891,50,2023-12-27 18:31:59,Tablet,Referral,False,
892,53,2023-12-27 23:46:57,Desktop,Direct,False,
893,11,2023-06-13 15:20:03,Tablet,Paid Ads,False,
894,69,2023-01-17 17:18:59,Tablet,Email Campaign,False,
895,34,2023-11-16 20:27:57,Tablet,Organic Search,False,
896,16,2023-08-05 19:26:40,Desktop,Referral,False,
897,27,2023-12-07 16:10:18,Mobile,Social Media,False,
898,31,2023-10-04 17:22:38,Desktop,Referral,False,
899,50,2023-12-14 17:36:18,Mobile,Paid Ads,False,
900,1,2023-10-18 08:16:33,Tablet,Email Campaign,False,
901,30,2023-11-28 05:00:07,Desktop,Email Campaign,False,
902,59,2023-03-07 17:49:03,Mobile,Email Campaign,False,
903,,2023-09-03 19:30:17,Desktop,Direct,False,
904,64,2023-12-11 11:00:32,Mobile,Paid Ads,False,
905,29,2023-12-24 14:05:34,Tablet,Referral,False,
906,,2023-07-11 20:47:17,Desktop,Social Media,False,
907,70,2023-10-07 15:10:25,Tablet,Paid Ads,True,123
908,24,2023-10-10 01:21:14,Tablet,Social Media,False,
909,35,2023-04-03 11:09:07,Tablet,Email Campaign,False,
910,32,2023-07-23 16:24:34,Tablet,Direct,True,302
911,19,2023-10-02 14:32:45,Tablet,Direct,False,
912,10,2023-02-12 11:48:59,Desktop,Direct,True,144
913,60,2023-11-21 12:40:45,Desktop,Email Campaign,True,68
