order_item_id,order_id,product_id,quantity,unit_price,line_total
870,289,17,1,18.95,18.95
871,290,7,2,225.41,450.82
872,290,26,3,84.56,253.68
873,290,13,2,47.25,94.5
874,290,2,3,317.19,951.57
875,291,41,2,218.0,436.0
876,291,38,4,165.56,662.24
877,291,17,3,18.95,56.85
878,291,45,2,208.41,416.82
879,291,21,3,63.45,190.35
880,292,8,2,57.74,115.48
881,293,42,1,80.38,80.38
882,293,3,1,41.88,41.88
883,293,43,2,15.73,31.46
884,293,41,2,218.0,436.0
885,294,6,4,213.17,852.68
886,295,26,3,84.56,253.68
887,296,29,3,307.15,921.45
888,296,45,4,208.41,833.64
889,296,9,3,169.16,507.48
890,296,10,1,82.1,82.1
891,296,42,3,80.38,241.14
892,297,40,4,150.45,601.8
893,298,12,1,150.95,150.95
894,298,43,1,15.73,15.73
895,298,8,4,57.74,230.96
896,298,37,2,82.79,165.58
897,298,49,1,132.57,132.57
898,299,1,3,248.19,744.57
899,299,41,4,218.0,872.0
900,299,39,2,37.68,75.36
901,299,28,3,139.25,417.75
902,299,34,4,127.37,509.48
903,300,26,3,84.56,253.68
904,300,38,4,165.56,662.24
905,300,40,3,150.45,451.35
906,300,16,4,45.06,180.24
907,301,39,3,37.68,113.04
908,301,2,1,317.19,317.19
909,301,31,2,194.12,388.24
910,301,38,2,165.56,331.12
911,301,42,1,80.38,80.38
912,302,34,3,127.37,382.11
913,303,4,4,153.57,614.28
914,303,42,3,80.38,241.14
915,303,35,1,156.11,156.11
916,304,30,4,49.36,197.44
917,304,2,1,317.19,317.19
918,304,12,3,150.95,452.85
919,305,45,4,208.41,833.64
920,305,37,3,82.79,248.37
921,306,46,3,243.69,731.07
922,306,34,1,127.37,127.37
923,307,25,2,157.41,314.82
924,307,43,2,15.73,31.46
925,307,18,2,11.3,22.6
926,307,24,1,110.23,110.23
927,308,44,1,205.1,205.1
928,308,22,4,171.78,687.12
929,309,11,1,265.0,265.0
930,310,30,1,49.36,49.36
931,310,21,4,63.45,253.8
932,310,6,1,213.17,213.17
933,310,28,4,139.25,557.0
934,310,17,2,18.95,37.9
935,311,6,3,213.17,639.51
936,311,22,4,171.78,687.12
937,311,33,3,75.02,225.06
938,311,39,3,37.68,113.04
939,312,13,1,47.25,47.25
940,312,32,4,224.11,896.44
941,312,36,2,158.8,317.6
942,312,23,4,56.01,224.04
943,313,35,3,156.11,468.33
944,313,38,1,165.56,165.56
945,313,40,2,150.45,300.9
946,313,18,4,11.3,45.2
947,314,36,4,158.8,635.2
948,315,46,2,243.69,487.38
949,315,50,1,152.35,152.35
950,315,26,3,84.56,253.68
951,316,28,2,139.25,278.5
952,316,2,1,317.19,317.19
953,317,46,2,243.69,487.38
954,318,7,4,225.41,901.64
955,318,50,2,152.35,304.7
956,318,21,3,63.45,190.35
957,319,3,1,41.88,41.88
958,319,14,3,141.31,423.93
959,319,46,2,243.69,487.38
960,319,17,2,18.95,37.9
961,320,30,4,49.36,197.44
962,320,22,2,171.78,343.56
963,320,4,1,153.57,153.57
964,321,18,4,11.3,45.2
965,321,45,1,208.41,208.41
966,321,10,1,82.1,82.1
967,322,2,2,317.19,634.38
968,322,10,4,82.1,328.4
969,322,32,4,224.11,896.44
970,322,7,4,225.41,901.64
971,322,17,2,18.95,37.9
972,323,14,2,141.31,282.62
973,323,19,4,115.28,461.12
974,323,7,4,225.41,901.64
975,323,11,4,265.0,1060.0
976,323,6,4,213.17,852.68
977,324,15,2,219.9,439.8
978,324,10,1,82.1,82.1
979,324,25,3,157.41,472.23
980,325,37,2,82.79,165.58
981,325,46,2,243.69,487.38
982,325,19,3,115.28,345.84
983,325,24,3,110.23,330.69
984,325,50,4,152.35,609.4
985,326,12,3,150.95,452.85
986,326,3,3,41.88,125.64
987,326,47,1,297.46,297.46
988,326,21,4,63.45,253.8
989,326,9,1,169.16,169.16
990,327,39,3,37.68,113.04
991,328,32,1,224.11,224.11
992,328,26,2,84.56,169.12
993,328,31,4,194.12,776.48
994,329,15,3,219.9,659.7
995,329,2,1,317.19,317.19
996,329,14,4,141.31,565.24
997,329,17,4,18.95,75.8
998,330,38,4,165.56,662.24
999,330,47,4,297.46,1189.84
1000,330,50,4,152.35,609.4
1001,331,45,4,208.41,833.64
1002,331,38,4,165.56,662.24
1003,331,8,1,57.74,57.74
1004,331,43,3,15.73,47.19
1005,332,48,4,220.86,883.44
1006,333,46,1,243.69,243.69
1007,333,24,3,110.23,330.69
1008,333,28,2,139.25,278.5
1009,333,14,1,141.31,141.31
1010,334,47,2,297.46,594.92
1011,334,27,3,340.36,1021.08
1012,334,3,1,41.88,41.88
1013,334,1,3,248.19,744.57
1014,335,46,4,243.69,974.76
1015,335,34,3,127.37,382.11
1016,335,20,3,50.18,150.54
1017,335,36,4,158.8,635.2
1018,335,10,3,82.1,246.3
1019,336,7,2,225.41,450.82
1020,336,5,2,24.88,49.76
1021,336,9,4,169.16,676.64
1022,336,12,2,150.95,301.9
1023,337,48,4,220.86,883.44
1024,338,35,3,156.11,468.33
1025,339,17,3,18.95,56.85
1026,339,8,4,57.74,230.96
1027,339,12,4,150.95,603.8
1028,339,3,3,41.88,125.64
1029,339,50,1,152.35,152.35
1030,340,12,2,150.95,301.9
1031,340,13,2,47.25,94.5
1032,340,21,4,63.45,253.8
1033,341,28,4,139.25,557.0
1034,341,17,1,18.95,18.95
1035,342,42,2,80.38,160.76
1036,342,3,4,41.88,167.52
1037,343,49,3,132.57,397.71
1038,343,26,3,84.56,253.68
1039,343,45,4,208.41,833.64
1040,344,18,4,11.3,45.2
1041,344,5,4,24.88,99.52
1042,344,44,4,205.1,820.4
1043,345,9,3,169.16,507.48
1044,345,34,3,127.37,382.11
1045,346,40,4,150.45,601.8
1046,347,1,3,248.19,744.57
1047,347,31,4,194.12,776.48
1048,347,48,1,220.86,220.86
1049,347,16,1,45.06,45.06
1050,347,46,1,243.69,243.69
1051,348,1,1,248.19,248.19
1052,348,38,4,165.56,662.24
1053,348,39,3,37.68,113.04
1054,349,7,3,225.41,676.23
1055,349,25,4,157.41,629.64
1056,349,19,1,115.28,115.28
1057,349,5,2,24.88,49.76
1058,349,4,4,153.57,614.28
1059,350,30,2,49.36,98.72
1060,350,32,1,224.11,224.11
1061,350,33,3,75.02,225.06
1062,350,25,2,157.41,314.82
1063,350,11,2,265.0,530.0
1064,351,6,1,213.17,213.17
1065,351,24,3,110.23,330.69
1066,351,43,2,15.73,31.46
1067,352,10,2,82.1,164.2
1068,352,9,4,169.16,676.64
1069,352,21,4,63.45,253.8
1070,352,24,1,110.23,110.23
1071,353,7,2,225.41,450.82
1072,353,1,1,248.19,248.19
1073,353,16,4,45.06,180.24
1074,353,48,2,220.86,441.72
1075,354,50,4,152.35,609.4
1076,354,32,4,224.11,896.44
1077,354,24,3,110.23,330.69
1078,354,12,4,150.95,603.8
1079,354,30,2,49.36,98.72
1080,355,8,1,57.74,57.74
1081,355,24,2,110.23,220.46
1082,356,6,4,213.17,852.68
1083,356,36,2,158.8,317.6
1084,357,22,3,171.78,515.34
1085,357,40,2,150.45,300.9
1086,357,41,1,218.0,218.0
1087,357,2,2,317.19,634.38
1088,358,46,3,243.69,731.07
1089,358,4,4,153.57,614.28
1090,358,28,4,139.25,557.0
1091,358,9,4,169.16,676.64
1092,358,27,3,340.36,1021.08
1093,359,46,1,243.69,243.69
1094,359,29,1,307.15,307.15
1095,360,18,2,11.3,22.6
1096,360,19,4,115.28,461.12
1097,360,50,3,152.35,457.05
1098,360,29,2,307.15,614.3
1099,361,38,1,165.56,165.56
1100,361,16,2,45.06,90.12
1101,362,39,1,37.68,37.68
1102,362,3,4,41.88,167.52
1103,362,48,1,220.86,220.86
1104,363,44,3,205.1,615.3
1105,363,4,4,153.57,614.28
1106,363,48,4,220.86,883.44
1107,363,25,3,157.41,472.23
1108,363,12,1,150.95,150.95
1109,364,47,3,297.46,892.38
1110,365,2,1,317.19,317.19
1111,365,40,1,150.45,150.45
1112,365,17,3,18.95,56.85
1113,365,47,4,297.46,1189.84
1114,366,3,4,41.88,167.52
1115,366,46,1,243.69,243.69
1116,366,20,2,50.18,100.36
1117,367,49,4,132.57,530.28
1118,367,40,3,150.45,451.35
1119,367,28,4,139.25,557.0
1120,367,25,1,157.41,157.41
1121,367,11,3,265.0,795.0
1122,368,33,3,75.02,225.06
1123,369,5,3,24.88,74.64
1124,369,4,1,153.57,153.57
1125,369,23,2,56.01,112.02
1126,370,17,1,18.95,18.95
1127,370,40,4,150.45,601.8
1128,370,36,1,158.8,158.8
1129,371,21,2,63.45,126.9
1130,371,35,3,156.11,468.33
1131,371,50,1,152.35,152.35
1132,372,17,4,18.95,75.8
1133,373,7,3,225.41,676.23
1134,373,27,1,340.36,340.36
1135,373,22,3,171.78,515.34
1136,373,23,1,56.01,56.01
1137,374,19,1,115.28,115.28
1138,374,2,1,317.19,317.19
1139,374,1,2,248.19,496.38
1140,375,1,2,248.19,496.38
1141,375,40,4,150.45,601.8
1142,375,42,4,80.38,321.52
1143,376,44,2,205.1,410.2
1144,377,17,3,18.95,56.85
1145,378,15,2,219.9,439.8
1146,378,26,2,84.56,169.12
1147,379,50,4,152.35,609.4
1148,379,28,2,139.25,278.5
1149,379,33,4,75.02,300.08
1150,379,42,2,80.38,160.76
1151,380,13,4,47.25,189.0
1152,381,17,4,18.95,75.8
1153,381,23,4,56.01,224.04
1154,382,28,3,139.25,417.75
1155,382,29,4,307.15,1228.6
1156,383,48,1,220.86,220.86
1157,383,4,4,153.57,614.28
1158,383,37,2,82.79,165.58
1159,383,19,4,115.28,461.12
1160,384,34,4,127.37,509.48
1161,384,24,1,110.23,110.23
1162,384,36,2,158.8,317.6
1163,385,43,3,15.73,47.19
1164,385,45,2,208.41,416.82
1165,386,11,4,265.0,1060.0
1166,387,22,2,171.78,343.56
1167,387,4,1,153.57,153.57
1168,387,29,4,307.15,1228.6
1169,387,39,3,37.68,113.04
1170,388,9,1,169.16,169.16
1171,388,45,2,208.41,416.82
1172,388,14,2,141.31,282.62
1173,389,33,4,75.02,300.08
1174,389,29,1,307.15,307.15
1175,389,15,4,219.9,879.6
1176,389,36,4,158.8,635.2
1177,390,7,1,225.41,225.41
1178,390,25,4,157.41,629.64
1179,390,5,4,24.88,99.52
1180,390,40,3,150.45,451.35
1181,390,20,3,50.18,150.54
1182,391,10,3,82.1,246.3
1183,391,30,4,49.36,197.44
1184,391,14,4,141.31,565.24
1185,391,15,4,219.9,879.6
1186,392,29,1,307.15,307.15
1187,393,25,2,157.41,314.82
1188,393,15,3,219.9,659.7
1189,394,29,3,307.15,921.45
1190,394,2,2,317.19,634.38
1191,394,8,4,57.74,230.96
1192,394,18,2,11.3,22.6
1193,395,49,1,132.57,132.57
1194,395,50,1,152.35,152.35
1195,395,10,3,82.1,246.3
1196,395,7,1,225.41,225.41
1197,395,29,4,307.15,1228.6
1198,396,20,2,50.18,100.36
1199,396,6,3,213.17,639.51
1200,396,49,4,132.57,530.28
1201,396,33,2,75.02,150.04
1202,396,34,1,127.37,127.37
1203,397,23,1,56.01,56.01
1204,397,10,4,82.1,328.4
1205,397,18,3,11.3,33.9
1206,397,25,3,157.41,472.23
1207,397,1,4,248.19,992.76
1208,398,2,3,317.19,951.57
1209,398,33,3,75.02,225.06
1210,398,27,3,340.36,1021.08
1211,398,5,3,24.88,74.64
1212,399,26,1,84.56,84.56
1213,399,8,2,57.74,115.48
1214,400,5,1,24.88,24.88
1215,400,49,2,132.57,265.14
1216,400,1,3,248.19,744.57
1217,400,2,2,317.19,634.38
